order_id,customer_id,order_date,status,shipping_method,shipping_cost,discount_amount,tax_amount,total_amount,currency,promo_code,channel,items_sum
3925,783,2025-04-18 10:41:42,completed,standard,1.32,21.41,3.3,24.45,USD,,web,41.24
3926,252,2023-12-10 03:11:40,returned,standard,11.84,5.99,1.11,0.0,USD,,web,13.84
3927,3255,2025-05-29 00:29:02,cancelled,standard,7.57,11.02,15.32,0.0,MAD,WELCOME10,web,153.2
3928,2955,2025-03-27 06:43:45,completed,standard,19.74,11.7,49.72,679.2,EUR,,marketplace,621.4399999999999
3929,4580,2024-03-13 13:45:32,completed,express,4.15,3.56,0.52,7.63,GBP,,web,6.52
3930,3872,2025-05-27 04:23:26,completed,express,13.28,8.99,6.52,92.29,USD,,web,81.47999999999999
3931,2546,2025-02-27 05:46:33,completed,standard,11.68,-2.43,59.92,823.03,USD,,web,748.9999999999999
3932,2988,2023-11-08 05:56:54,completed,standard,1.68,6.4,14.9,159.17,MAD,WELCOME10,web,148.99
3933,3461,2025-04-15 12:41:26,completed,standard,10.93,-2.12,6.04,94.61,USD,WELCOME10,web,75.52
3934,2016,2023-08-21 07:34:52,completed,express,7.02,-1.74,19.91,277.5,GBP,,marketplace,248.83
3935,918,2024-02-27 02:00:56,completed,pickup,6.73,-5.0,27.21,379.02,USD,,web,340.08
3936,1776,2025-05-19 23:12:49,completed,standard,12.24,18.06,9.52,122.74,EUR,,mobile,119.04
3937,2670,2025-04-06 16:29:30,pending,standard,9.46,6.64,5.34,74.87,USD,VIP20,web,66.71000000000001
3938,3099,2024-11-29 04:15:25,completed,pickup,8.57,-5.0,5.58,88.95,USD,SPRING15,web,69.8
3939,548,2023-08-26 12:45:36,completed,standard,4.41,1.87,10.03,137.91,USD,,marketplace,125.34
3940,1850,2024-10-19 17:12:39,completed,standard,8.67,-5.0,3.39,59.44,USD,,web,42.38
3941,181,2025-08-21 19:35:48,completed,standard,7.96,17.07,13.41,138.39,MAD,,web,134.09
3942,2672,2024-03-19 21:24:36,completed,standard,9.01,10.97,13.65,182.37,GBP,,mobile,170.68
3943,1559,2023-12-27 19:56:10,completed,standard,14.61,13.88,6.62,90.05,EUR,WELCOME10,web,82.7
3944,4950,2023-12-19 03:53:00,shipped,standard,1.87,8.5,10.06,129.14,EUR,FREESHIP,web,125.71000000000001
3945,3765,2024-05-30 16:51:24,completed,standard,8.52,2.93,4.99,73.0,EUR,,web,62.42
3946,4807,2023-08-29 12:59:40,completed,priority,19.86,15.36,13.07,180.95,EUR,,web,163.38
3947,3836,2023-03-30 06:09:42,shipped,standard,11.52,3.39,2.05,35.75,EUR,,web,25.57
3948,2264,2024-05-28 19:55:48,completed,express,6.22,2.1,1.64,26.26,USD,,web,20.5
3949,4030,2025-04-04 20:54:16,completed,priority,3.28,8.86,5.52,68.98,USD,,marketplace,69.03999999999999
3950,4706,2023-07-09 18:43:38,completed,express,2.03,-4.61,12.33,173.13,USD,,web,154.16
3951,4694,2025-05-15 09:20:03,completed,standard,10.52,-1.57,36.03,498.46,USD,,web,450.34000000000003
3952,2389,2025-08-21 11:05:53,completed,standard,6.55,15.26,10.42,131.91,USD,,web,130.2
3953,4182,2023-09-20 04:39:21,completed,pickup,2.25,1.79,35.76,483.24,USD,,mobile,447.02
3954,1866,2024-03-22 03:09:49,completed,standard,9.24,2.5,2.68,42.9,EUR,,marketplace,33.48
3955,2523,2025-04-12 16:20:48,completed,standard,2.13,11.07,16.74,217.06,USD,,web,209.26
3956,619,2024-01-14 13:27:37,completed,standard,17.14,-3.67,3.56,68.82,USD,,mobile,44.449999999999996
3957,4168,2025-03-03 15:19:55,completed,standard,5.25,2.4,12.58,172.65,USD,,web,157.22
3958,1591,2023-10-23 18:12:12,completed,standard,5.8,17.24,8.22,99.51,USD,,mobile,102.72999999999999
3959,465,2023-09-25 15:19:26,completed,standard,6.57,-0.64,9.46,134.91,EUR,,web,118.24000000000001
3960,2428,2023-07-13 00:48:18,completed,express,17.12,-0.77,2.98,58.15,USD,FREESHIP,mobile,37.28
3961,4731,2023-01-10 18:45:28,completed,standard,1.8,11.36,42.69,566.76,EUR,VIP20,mobile,533.63
3962,1453,2023-09-20 03:42:32,completed,pickup,13.18,7.77,21.99,302.23,USD,WELCOME10,web,274.83
3963,4010,2023-10-25 23:00:24,completed,standard,5.03,-0.19,15.4,213.08,USD,,web,192.46
3964,3832,2024-06-10 00:50:19,completed,express,7.59,7.33,12.84,173.57,USD,SPRING15,web,160.47
3965,1393,2024-03-14 14:49:18,completed,express,8.09,8.8,20.09,270.53,EUR,,web,251.15
3966,3199,2023-03-06 17:49:54,completed,express,12.45,-5.0,10.24,155.68,EUR,,mobile,127.99
3967,2774,2025-03-07 11:39:43,completed,priority,9.42,12.07,0.29,1.22,USD,,web,3.58
3968,142,2023-05-29 01:26:42,shipped,express,1.82,-5.0,41.53,567.47,USD,,web,519.12
3969,178,2024-02-06 19:32:40,returned,standard,10.49,4.31,6.95,0.0,EUR,,web,86.88
3970,2739,2023-10-29 22:43:47,pending,standard,5.18,-2.17,6.67,97.42,USD,,web,83.4
3971,534,2023-09-26 16:52:14,completed,standard,1.55,10.88,3.82,42.22,USD,,marketplace,47.730000000000004
3972,1385,2023-05-24 20:25:42,completed,standard,8.24,6.93,16.74,227.35,USD,,web,209.3
3973,4317,2025-07-07 22:10:52,pending,express,3.62,-1.84,17.91,202.42,MAD,VIP20,web,179.05
3974,3676,2025-05-25 22:27:57,shipped,standard,6.17,7.73,21.0,281.89,USD,,web,262.45
3975,4548,2024-02-24 09:23:00,completed,express,2.21,0.77,1.88,22.09,MAD,,marketplace,18.77
3976,1961,2025-08-08 23:24:34,completed,standard,3.42,17.8,11.93,146.69,USD,VIP20,web,149.14000000000001
3977,3063,2025-01-03 13:24:42,cancelled,express,3.04,7.57,8.57,0.0,MAD,WELCOME10,marketplace,85.73
3978,3445,2025-08-07 10:00:32,completed,express,5.18,-5.0,8.71,127.76,GBP,WELCOME10,web,108.86999999999999
3979,3024,2024-12-06 09:16:41,completed,priority,14.68,9.52,1.59,26.6,USD,,web,19.85
3980,4663,2024-05-22 18:39:55,returned,express,7.78,-0.45,4.5,0.0,USD,,web,56.21
3981,4617,2025-05-03 22:24:14,completed,priority,6.44,20.45,19.6,250.56,USD,,marketplace,244.97000000000003
3982,3222,2024-04-22 14:06:13,completed,standard,7.39,-5.0,8.8,131.15,GBP,VIP20,web,109.96
3983,4423,2025-06-20 20:48:03,completed,express,7.66,-3.12,10.88,157.64,USD,,mobile,135.98
3984,3044,2024-06-20 21:12:25,completed,express,9.57,-5.0,16.99,243.9,USD,,mobile,212.34
3985,854,2024-12-15 18:50:30,completed,express,7.79,4.04,5.77,81.68,USD,,web,72.16
3986,2496,2025-03-15 02:19:06,completed,express,7.11,3.37,22.25,248.51,MAD,,marketplace,222.52
3987,792,2024-01-27 15:15:43,pending,standard,5.73,9.09,31.71,424.67,EUR,SPRING15,marketplace,396.32
3988,320,2023-07-17 04:05:26,completed,express,18.31,12.43,12.93,180.46,USD,,web,161.65
3989,269,2023-12-11 08:03:06,completed,standard,35.65,-1.79,15.52,246.92,USD,,mobile,193.96
3990,4230,2025-08-09 18:29:51,completed,pickup,10.79,17.57,3.0,33.72,GBP,,web,37.5
3991,3300,2023-11-23 04:05:11,cancelled,standard,12.81,6.53,9.8,0.0,USD,,web,122.44
3992,4827,2025-07-04 02:55:28,cancelled,standard,9.75,-5.0,57.43,0.0,EUR,,web,717.89
3993,4378,2024-12-06 05:35:14,pending,express,3.52,20.99,13.88,169.95,EUR,,mobile,173.54
3994,2435,2025-01-10 17:46:57,cancelled,express,11.21,4.76,13.05,0.0,USD,WELCOME10,web,163.12
3995,4350,2025-04-03 17:38:20,completed,standard,3.68,2.52,22.78,308.65,USD,VIP20,marketplace,284.71
3996,2711,2024-06-16 06:51:50,completed,standard,12.4,8.04,3.51,51.77,EUR,,web,43.9
3997,2784,2024-08-27 12:00:48,completed,express,5.75,5.63,21.79,239.84,MAD,WELCOME10,web,217.93
3998,1871,2023-10-03 12:52:56,completed,standard,7.7,-4.47,15.03,215.11,USD,FREESHIP,marketplace,187.91
3999,4607,2024-09-02 03:11:23,completed,standard,25.86,0.86,5.65,101.33,USD,,marketplace,70.67999999999999
4000,2519,2025-03-16 08:54:48,completed,standard,3.44,9.82,8.77,111.98,USD,,web,109.59
4001,3994,2023-06-01 20:01:33,cancelled,standard,2.34,22.8,1.46,-0.72,EUR,,web,18.28
4002,3958,2023-05-29 17:36:37,shipped,standard,12.52,13.28,6.17,82.5,EUR,,marketplace,77.09
4003,3099,2023-08-13 16:25:54,pending,express,17.15,3.22,4.58,75.82,GBP,FREESHIP,web,57.31
4004,4954,2024-12-22 04:05:09,completed,pickup,11.88,4.59,7.48,108.25,EUR,SPRING15,web,93.48
4005,167,2023-02-14 10:41:08,completed,express,9.81,-5.0,10.35,154.56,GBP,,web,129.4
4006,1086,2024-06-02 23:52:17,completed,standard,9.05,-0.74,0.89,21.78,USD,WELCOME10,web,11.1
4007,4313,2024-11-16 15:52:03,completed,standard,6.12,19.95,8.29,98.09,USD,,marketplace,103.63
4008,4300,2024-03-26 22:05:28,completed,express,2.7,20.34,21.57,273.55,USD,,mobile,269.62
4009,17,2025-04-25 21:21:04,completed,express,1.12,21.53,16.3,199.59,USD,,web,203.7
4010,2594,2025-03-15 22:47:17,completed,express,4.58,-1.85,10.48,147.93,USD,,web,131.02
4011,1074,2023-07-11 16:25:46,completed,standard,2.0,-2.87,6.02,86.17,USD,WELCOME10,mobile,75.28
4012,1101,2025-02-24 09:42:55,shipped,standard,3.53,6.08,9.27,99.4,MAD,,mobile,92.68
4013,240,2025-07-06 04:57:51,shipped,standard,1.28,-5.0,16.42,227.94,USD,,marketplace,205.24
4014,254,2023-03-07 08:43:36,completed,standard,7.02,-0.5,8.33,120.03,USD,,mobile,104.18
4015,1992,2023-01-09 09:22:27,completed,standard,8.31,7.54,23.12,312.94,EUR,,web,289.04999999999995
4016,2636,2023-06-20 19:03:34,completed,standard,5.42,14.53,10.03,126.27,EUR,SPRING15,web,125.35
4017,4495,2024-05-04 02:22:59,pending,pickup,9.06,10.86,11.58,154.47,EUR,,web,144.69
4018,1856,2025-08-29 11:11:28,completed,standard,12.9,-1.4,10.74,159.26,USD,,web,134.22
4019,2451,2024-09-03 17:18:11,completed,standard,0.83,16.77,6.86,76.68,USD,WELCOME10,mobile,85.76
4020,15,2023-01-07 02:30:37,completed,pickup,18.02,-3.11,11.86,181.26,USD,,web,148.26999999999998
4021,4711,2023-11-27 12:18:55,completed,standard,10.15,12.1,21.15,283.55,USD,,web,264.35
4022,1075,2025-03-22 08:29:34,completed,standard,12.36,6.63,5.63,81.77,GBP,,web,70.41
4023,3565,2024-10-09 07:54:44,completed,standard,21.76,7.62,16.88,242.06,USD,,mobile,211.04
4024,993,2024-01-13 13:01:03,completed,pickup,18.0,20.88,8.77,93.56,MAD,,web,87.67
4025,2768,2025-01-03 12:15:48,pending,standard,16.72,5.85,21.78,304.86,USD,,marketplace,272.21
4026,2618,2025-03-18 18:53:43,completed,pickup,18.82,2.11,14.87,217.51,EUR,SPRING15,marketplace,185.93
4027,50,2023-09-02 12:50:44,completed,standard,23.37,-5.0,9.99,163.28,EUR,,web,124.92
4028,3567,2024-06-21 17:45:47,completed,standard,4.63,-5.0,30.7,424.07,GBP,,mobile,383.74
4029,1132,2023-06-07 05:43:04,completed,standard,2.0,4.84,3.23,40.75,USD,,mobile,40.36
4030,1541,2023-08-13 08:06:28,completed,express,0.6,17.18,11.06,105.09,MAD,,mobile,110.60999999999999
4031,1673,2023-02-17 08:57:34,completed,standard,9.53,9.93,12.6,169.7,EUR,,web,157.5
4032,3193,2025-05-04 13:01:59,completed,standard,6.86,0.68,6.19,89.7,USD,SPRING15,web,77.33
4033,1826,2023-03-30 05:02:59,completed,standard,5.83,-5.0,12.15,174.9,EUR,,web,151.92
4034,463,2023-07-06 16:06:00,pending,standard,10.74,27.36,26.44,340.38,GBP,,web,330.56
4035,3878,2023-09-11 21:49:28,completed,standard,10.85,5.48,12.34,171.95,USD,SPRING15,web,154.24
4036,3727,2023-05-03 02:16:53,completed,pickup,7.36,11.12,1.09,8.22,MAD,,marketplace,10.89
4037,1323,2023-11-16 17:21:00,completed,express,8.0,17.03,17.96,188.52,MAD,,mobile,179.59
4038,1865,2024-11-08 00:26:50,completed,express,3.13,-2.66,15.84,219.57,GBP,,mobile,197.94
4039,855,2024-09-09 07:55:35,shipped,express,5.51,9.48,8.5,110.8,EUR,,web,106.27
4040,1949,2024-02-13 12:04:48,shipped,standard,2.23,-1.61,17.86,244.98,USD,,marketplace,223.28
4041,3743,2025-05-26 12:19:21,completed,express,7.39,13.64,7.59,96.19,EUR,,web,94.85
4042,766,2023-05-29 06:55:14,completed,standard,0.91,3.83,7.52,98.6,USD,FREESHIP,web,94.0
4043,2281,2023-05-24 06:42:50,completed,standard,9.1,5.52,6.06,85.38,USD,,web,75.74
4044,4974,2024-03-06 03:00:08,completed,express,3.89,-5.0,34.52,474.9,USD,,web,431.49
4045,2051,2023-12-10 22:12:17,completed,standard,16.13,5.86,51.36,575.24,MAD,,marketplace,513.61
4046,4589,2024-06-20 23:38:14,shipped,standard,17.24,10.02,22.59,312.22,USD,,marketplace,282.40999999999997
4047,726,2025-04-05 00:43:34,completed,priority,3.9,-5.0,11.86,169.07,USD,,web,148.31
4048,2082,2024-09-11 14:21:08,completed,express,5.36,4.22,78.89,868.9,MAD,WELCOME10,web,788.87
4049,445,2023-05-11 20:53:29,completed,standard,24.47,-5.0,29.8,431.74,EUR,,web,372.46999999999997
4050,1538,2023-03-24 17:05:36,pending,standard,3.37,5.48,9.51,126.32,USD,,web,118.92
4051,4604,2025-04-17 18:35:22,completed,standard,4.59,9.87,12.11,158.19,USD,,web,151.35999999999999
4052,596,2025-04-29 23:03:30,completed,standard,13.92,14.86,10.61,142.24,USD,,web,132.57
4053,381,2023-10-09 14:05:24,completed,standard,0.7,-5.0,11.87,165.96,USD,,mobile,148.39
4054,1858,2024-11-02 19:44:24,completed,standard,3.07,-1.52,19.59,269.09,USD,,web,244.91
4055,231,2023-07-16 17:22:25,completed,standard,9.37,5.98,28.37,386.33,USD,,web,354.57
4056,3901,2025-04-18 13:39:21,completed,priority,1.5,-5.0,8.18,116.9,USD,FREESHIP,web,102.22
4057,3206,2025-07-30 06:45:25,returned,standard,1.95,10.31,9.39,0.0,USD,,web,117.35
4058,1074,2023-10-19 14:00:02,returned,express,3.25,11.84,8.59,0.0,EUR,SPRING15,mobile,107.36
4059,781,2024-12-09 00:52:49,completed,standard,5.84,-0.38,11.09,155.91,USD,,mobile,138.6
4060,2132,2023-08-20 15:07:49,completed,priority,7.47,-2.32,30.48,421.24,USD,,mobile,380.97
4061,46,2023-04-04 21:04:57,completed,express,6.66,2.87,6.03,85.15,USD,,web,75.33
4062,2719,2024-07-03 05:28:09,completed,pickup,5.09,30.92,3.4,20.07,GBP,SPRING15,web,42.5
4063,1479,2025-02-17 15:14:07,shipped,priority,1.89,24.29,21.04,261.68,GBP,,web,263.04
4064,1832,2024-05-17 11:04:37,completed,express,7.39,24.5,19.09,240.63,USD,,web,238.65
4065,2763,2024-11-17 03:38:01,completed,express,22.01,16.2,18.92,261.28,EUR,,web,236.55
4066,1285,2024-09-28 13:11:02,completed,express,4.63,3.99,29.26,395.63,USD,,web,365.73
4067,4039,2024-05-27 13:19:59,cancelled,express,2.43,8.59,3.2,0.0,USD,SPRING15,web,40.04
4068,345,2023-01-15 14:18:36,completed,standard,13.09,14.29,29.78,400.89,EUR,SPRING15,mobile,372.31
4069,1565,2023-04-25 17:50:24,shipped,standard,6.14,7.08,18.19,244.57,EUR,,web,227.32
4070,2154,2025-01-06 06:31:18,completed,standard,4.7,8.89,21.84,236.0,MAD,,marketplace,218.35000000000002
4071,638,2024-10-02 18:27:27,pending,standard,8.95,17.44,11.76,150.27,GBP,,web,147.0
4072,514,2024-04-10 08:57:05,cancelled,standard,9.43,-1.08,5.02,0.0,USD,,web,62.79
4073,1972,2023-07-28 16:42:57,completed,standard,14.09,4.38,4.04,64.21,GBP,WELCOME10,web,50.46
4074,1525,2023-08-16 13:34:17,completed,express,3.22,-5.0,20.65,286.99,USD,SPRING15,mobile,258.12
4075,2095,2025-08-09 00:04:18,completed,standard,3.01,0.49,16.19,221.14,USD,,web,202.43
4076,2327,2023-04-12 17:59:51,completed,standard,5.44,11.76,13.49,175.81,USD,,web,168.64000000000001
4077,1648,2024-05-22 14:59:06,cancelled,standard,3.53,-4.84,23.68,0.0,GBP,WELCOME10,web,296.05
4078,2424,2023-08-25 18:36:29,completed,standard,8.52,17.2,2.09,19.53,USD,SPRING15,web,26.12
4079,1933,2025-03-26 12:07:36,completed,express,5.3,-5.0,7.53,111.9,USD,WELCOME10,web,94.07
4080,3851,2024-05-31 17:38:23,completed,pickup,2.9,27.99,14.2,166.57,EUR,,web,177.46
4081,4741,2024-05-19 21:36:05,completed,standard,3.44,-1.91,7.66,108.7,USD,SPRING15,web,95.69
4082,3091,2024-05-20 03:26:28,completed,express,3.01,18.27,15.06,188.06,USD,FREESHIP,web,188.26
4083,4204,2024-10-19 10:51:02,cancelled,express,5.88,19.71,18.29,0.0,USD,VIP20,web,228.6
4084,873,2024-09-18 20:38:08,completed,standard,4.96,5.24,6.71,90.31,GBP,,marketplace,83.88
4085,2857,2023-07-31 23:46:17,pending,standard,8.68,4.08,4.74,68.55,USD,,web,59.209999999999994
4086,1529,2023-10-15 17:11:55,completed,standard,8.64,2.81,19.72,272.1,EUR,,marketplace,246.55
4087,2823,2023-09-03 15:38:26,completed,express,7.84,-2.72,47.35,649.84,USD,,web,591.93
4088,2578,2024-02-08 05:50:03,cancelled,standard,22.11,11.65,19.41,0.0,GBP,WELCOME10,marketplace,242.66
4089,1052,2023-07-13 12:25:56,completed,standard,5.84,-5.0,7.54,112.58,USD,WELCOME10,web,94.2
4090,1724,2025-08-05 06:03:46,completed,standard,1.85,-5.0,6.82,98.87,GBP,SPRING15,marketplace,85.19999999999999
4091,4785,2024-10-23 18:15:38,completed,standard,10.57,-2.51,11.01,161.75,EUR,,web,137.66
4092,86,2025-08-12 23:46:00,completed,express,10.87,21.88,6.39,75.29,EUR,,web,79.91
4093,2638,2024-08-22 16:44:44,returned,standard,13.25,21.84,10.2,0.0,EUR,,web,127.47999999999999
4094,4190,2023-06-06 10:36:14,completed,standard,6.7,-5.0,13.1,188.6,USD,,web,163.8
4095,3718,2025-09-12 16:18:18,completed,priority,16.91,4.72,19.92,281.06,EUR,,mobile,248.95000000000002
4096,2130,2023-06-15 21:24:17,completed,standard,8.55,-5.0,15.26,219.61,USD,WELCOME10,web,190.8
4097,1597,2023-03-28 07:08:17,completed,standard,15.16,20.79,16.21,213.17,USD,,mobile,202.59
4098,210,2025-01-01 11:14:26,completed,express,2.92,10.41,2.26,22.98,EUR,WELCOME10,web,28.21
4099,3197,2025-08-12 11:03:11,completed,standard,9.2,8.91,9.88,133.69,GBP,,web,123.52
4100,4789,2025-04-22 08:30:17,completed,standard,19.59,8.12,13.1,188.31,USD,,web,163.74
4101,768,2024-04-17 00:10:34,completed,standard,2.98,19.3,1.96,10.17,USD,,mobile,24.53
4102,4082,2023-12-21 10:31:37,completed,standard,8.65,8.39,6.12,82.91,EUR,,mobile,76.53
4103,2345,2023-02-21 13:38:02,completed,priority,4.35,17.19,20.14,259.08,EUR,WELCOME10,web,251.78
4104,3138,2024-02-05 17:59:12,completed,express,1.63,0.9,3.05,41.92,EUR,,mobile,38.14
4105,3374,2024-07-18 06:12:37,returned,priority,4.63,14.11,7.36,0.0,USD,SPRING15,web,91.96
4106,2001,2024-06-27 06:31:31,completed,standard,5.28,-2.83,1.25,25.03,EUR,,mobile,15.67
4107,2989,2024-11-13 20:01:54,completed,standard,6.41,9.93,7.64,99.57,USD,,mobile,95.45
4108,1069,2023-09-04 15:14:53,completed,standard,3.09,13.66,9.15,113.01,GBP,SPRING15,web,114.43
4109,2462,2024-02-08 10:46:53,completed,priority,10.71,2.29,32.63,448.9,USD,,web,407.85
4110,4697,2025-04-25 17:17:08,completed,pickup,15.53,20.08,18.72,248.23,EUR,,mobile,234.06
4111,4345,2024-12-22 14:15:29,completed,standard,4.21,13.08,61.4,820.03,GBP,SPRING15,marketplace,767.5
4112,2652,2023-04-11 10:37:04,returned,standard,9.98,15.81,12.57,0.0,USD,WELCOME10,mobile,157.12
4113,3889,2023-01-01 12:54:07,completed,standard,1.66,11.61,12.3,156.09,GBP,,mobile,153.74
4114,4716,2025-07-09 05:11:01,cancelled,standard,7.73,12.28,37.22,0.0,EUR,,mobile,465.21999999999997
4115,2434,2024-06-23 21:49:08,pending,express,6.87,-5.0,38.54,532.13,USD,FREESHIP,marketplace,481.72
4116,3296,2023-05-28 22:10:30,completed,pickup,5.16,9.56,8.05,104.23,GBP,SPRING15,mobile,100.58
4117,879,2023-03-19 03:48:16,completed,standard,6.63,-5.0,6.42,98.25,EUR,VIP20,web,80.2
4118,2079,2024-09-11 07:03:11,completed,standard,5.62,8.89,19.46,259.5,USD,,mobile,243.31
4119,3933,2024-10-22 12:38:42,completed,priority,17.15,-5.0,0.95,34.95,USD,WELCOME10,web,11.85
4120,4638,2024-03-22 06:05:05,completed,standard,11.71,14.16,12.46,165.74,EUR,,web,155.73
4121,4541,2025-05-10 16:19:18,completed,express,15.2,5.91,14.2,165.49,MAD,,web,142.0
4122,3945,2024-09-13 20:04:40,completed,standard,2.34,-5.0,27.43,377.6,EUR,,web,342.83
4123,725,2023-06-01 09:19:39,completed,standard,15.99,8.39,3.73,58.01,USD,WELCOME10,web,46.68
4124,2480,2024-08-06 11:25:08,completed,standard,15.21,14.43,3.73,51.1,USD,,marketplace,46.59
4125,3426,2023-10-10 21:19:57,shipped,standard,7.05,6.37,1.45,20.23,USD,,web,18.1
4126,1880,2024-05-11 09:21:25,completed,priority,13.35,5.85,32.92,451.89,USD,,web,411.47
4127,2496,2024-08-29 11:20:12,completed,express,3.98,14.86,8.2,99.8,EUR,FREESHIP,web,102.48
4128,906,2024-10-10 14:52:24,completed,standard,0.84,6.46,9.77,126.29,GBP,SPRING15,web,122.14
4129,575,2024-08-14 02:51:57,completed,standard,1.56,-3.7,11.88,165.61,USD,SPRING15,web,148.47
4130,4064,2023-10-02 11:16:04,completed,pickup,8.56,2.65,5.89,85.4,USD,,web,73.6
4131,838,2023-03-23 16:57:15,completed,standard,2.15,1.01,20.81,282.09,USD,,mobile,260.14
4132,2699,2023-09-05 21:28:04,returned,pickup,2.29,6.75,2.54,0.0,USD,WELCOME10,web,31.78
4133,4594,2024-04-04 15:57:34,completed,pickup,2.77,25.87,109.09,1449.67,USD,,mobile,1363.68
4134,4112,2024-09-24 17:52:21,completed,express,9.93,8.26,9.47,129.56,EUR,,web,118.42
4135,1809,2024-10-16 07:43:44,completed,standard,4.52,6.87,11.37,151.13,USD,,marketplace,142.11
4136,1976,2024-04-22 08:24:17,completed,standard,7.62,3.25,28.81,393.28,USD,FREESHIP,marketplace,360.1
4137,62,2025-05-20 02:30:52,completed,express,1.89,5.12,0.76,7.07,USD,,mobile,9.54
4138,1916,2023-04-13 14:28:02,pending,standard,8.15,-5.0,18.85,267.64,EUR,VIP20,web,235.64
4139,3519,2024-10-23 19:58:46,completed,standard,11.13,13.9,3.79,48.38,USD,,marketplace,47.36
4140,3872,2023-11-07 02:13:29,completed,standard,3.05,1.59,0.44,6.28,MAD,,web,4.38
4141,2452,2025-05-12 00:31:23,completed,pickup,7.05,13.33,4.23,50.78,EUR,,web,52.830000000000005
4142,3820,2024-02-01 15:09:14,completed,standard,15.24,-1.97,8.63,112.18,MAD,,marketplace,86.34
4143,2513,2023-05-03 09:30:12,completed,priority,6.26,-2.23,5.57,83.73,USD,WELCOME10,mobile,69.67
4144,619,2025-01-17 05:26:09,pending,standard,12.08,1.16,25.89,360.48,USD,,web,323.67
4145,1705,2023-07-11 23:46:23,completed,pickup,4.87,-5.0,13.98,198.65,USD,,marketplace,174.8
4146,4538,2023-03-04 12:21:18,pending,express,23.91,14.08,29.7,410.81,EUR,,web,371.28
4147,4805,2025-01-02 13:30:30,completed,express,20.21,-4.37,27.8,399.91,EUR,WELCOME10,mobile,347.53
4148,2894,2023-05-30 17:05:01,completed,standard,5.23,35.2,20.43,245.8,EUR,,mobile,255.34
4149,4324,2024-01-14 18:36:37,completed,pickup,3.26,-4.93,20.35,282.96,USD,,marketplace,254.42
4150,1652,2024-01-31 19:38:26,completed,express,18.34,4.47,41.77,577.73,USD,,marketplace,522.09
4151,2921,2023-06-09 20:09:52,pending,express,13.93,3.2,11.61,167.51,USD,VIP20,web,145.17
4152,1898,2024-09-24 04:14:42,completed,standard,4.19,-5.0,33.87,466.48,USD,VIP20,mobile,423.42
4153,4768,2024-03-22 05:23:34,shipped,standard,5.91,33.83,21.65,264.37,EUR,,web,270.64
4154,2748,2025-02-05 19:37:36,completed,standard,17.9,-5.0,8.79,141.6,GBP,,web,109.91
4155,1088,2023-06-29 17:18:06,completed,express,18.6,-1.82,12.7,160.15,MAD,WELCOME10,mobile,127.03
4156,3832,2024-04-11 05:15:18,completed,standard,6.97,11.74,11.88,155.59,USD,,mobile,148.48000000000002
4157,2522,2024-10-16 14:43:01,completed,standard,3.55,7.03,25.53,341.13,USD,,web,319.08
4158,458,2024-03-11 23:44:49,completed,pickup,1.35,-0.47,10.31,141.04,USD,,web,128.91
4159,1773,2024-06-03 07:33:18,cancelled,pickup,4.02,10.52,15.84,0.0,USD,,marketplace,197.94
